,lat,lon,name,next,weights,node,weight
30,56.0,8.125,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[0.9642558469729845, 0.8021335006456038, 0.9257683118871342, 1.0512611076694602, 0.5646049335020054, 0.18002095814428676, 0.4960205235749527, 0.979625017159093, 1.6005500600028897, 1.1293313548341943, 0.6992983079115951, 0.6451943523627485, 1.0629696923041454, 1.5308603401987892, 1.4922729983233138, 1.2002114463548648, 1.1695149186025813, 1.4427036976698941, 1.8152197590668655, 2.2904124693167573, 1.9898789144161686, 1.7813609708519083, 1.6990808464904887, 1.9529806327210728, 2.2422671933157265, 2.596418876193972, 2.7856738273019155, 2.544328494230115, 2.384792716566299, 2.3239761434713677, 2.3694923358940065, 2.5155760263400544, 2.7462249650626225, 3.0422656644628496, 3.3249388061478844, 3.125515458138785, 2.9970778590989062, 2.948915819065927, 2.984917640802448, 3.1021544347130807, 3.291958528178388, 3.889949544292488, 3.720932177771817, 3.613719010384468, 3.5738765927841554, 3.6036402033064934, 4.470955921238159, 4.3247052690433065, 4.232812832919419, 4.224211418407001, 4.933767835701651, 4.853420842152526, 4.823828633510618, 6.1614765958843485, 6.097329141195099, 6.778387214828007, 6.720131103526193, 7.396656178751113]","[56.0, 8.125]",0.18002095814428676
31,56.5,8.125,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.2102597754132798, 0.8851924057721045, 0.7761459054132863, 1.4388042762427629, 0.942865110494425, 0.45588538893110864, 0.1633044980827905, 0.5877969295150121, 1.9891799231556502, 1.50853360517382, 1.0461885629234944, 0.4818550110752552, 0.7423079704216695, 1.1704093276306122, 1.8062224476910325, 1.4426629550231713, 1.1040607520886685, 1.2400754072054652, 1.5351299250581378, 2.59067916807428, 2.2428676784748687, 1.9619613386609969, 1.7799239213105864, 1.8181867088283488, 2.0309209190446746, 2.3331259397354596, 3.043170130718673, 2.7531293677834157, 2.5295371487694567, 2.39110749617367, 2.3529198731599683, 2.4197249432041494, 2.583390344492587, 2.8271438844301384, 3.548436322819189, 3.3030648204895665, 3.119146370340606, 3.007974559543711, 2.9777084850796567, 3.030772953120802, 3.1629766936576993, 4.086950725138099, 3.875822893394387, 3.720327938799648, 3.6276268886789396, 3.602570431611247, 4.64716925905557, 4.462624675408441, 4.32826245331975, 4.227473194157937, 5.058585265285993, 4.940457646556821, 4.871032603942922, 6.2675008313822405, 6.172552433364198, 6.877469197603239, 6.791054368449317, 7.489916451909568]","[56.5, 8.125]",0.1633044980827905
32,57.0,8.125,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.588934377242566, 1.199076546160716, 0.9224189243083656, 1.8517320977500524, 1.3571970638810344, 0.8689395713033164, 0.4100342509428722, 0.2849564796872903, 2.36946429989827, 1.8781462075306836, 1.3930202027362635, 0.5163811595811394, 0.4239358563979378, 0.7699309830818238, 2.0993343211327655, 1.6793679466559615, 1.0707104730011947, 1.0293167760043227, 1.213492947541692, 2.8557230080210085, 2.4633769518508633, 2.1169076775522218, 1.842381671546108, 1.6493982055246734, 1.7701939297030436, 2.011630845142069, 3.2553686908804416, 2.917275684938626, 2.6312676660316447, 2.4159142448922126, 2.291225381109986, 2.27217645780694, 2.361325467567227, 2.54733784020712, 3.7176533900551725, 3.4254954148207832, 3.185449881151436, 3.0100104740178546, 2.9108821965285165, 2.895912165525082, 2.9663747873129016, 4.222051414136592, 3.9672144197134456, 3.761896112381598, 3.614544849454945, 3.532422196891357, 4.755180286659685, 4.530431730752199, 4.35176789079747, 4.155000360061939, 5.108041021960419, 4.950268193785054, 4.839238297373816, 6.290498860351109, 6.163071313918742, 6.890674664145934, 6.774545699563342, 7.494909521943995]","[57.0, 8.125]",0.2849564796872903
33,55.0,8.75,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.396529506514152, 1.6185471299062582, 1.9465597758329718, 0.7116444252586759, 0.8220936304125432, 1.1598439922368866, 1.5857610902942232, 2.045492210851522, 0.5863709691303286, 0.11502635611878188, 0.42735373142759486, 1.4217705546575852, 1.921153731291294, 2.4207915664958817, 0.5488846301384095, 0.6860572034206059, 1.5196956223834928, 1.9947117420456209, 2.4795715523085433, 1.3042881056880293, 1.1707124377072247, 1.2409543750539407, 1.4863942646985153, 2.2468129001888184, 2.6865532486101986, 3.144355022382354, 1.884598295987631, 1.7947453541944625, 1.8413340369323896, 2.0149221287009715, 2.28676875391719, 2.6265398308525807, 3.011330541839973, 3.4260052220306596, 2.486665239198814, 2.4192776113961827, 2.454038367704536, 2.5868329013156353, 2.80376614725483, 3.0871515605255464, 3.420512374896258, 3.0978294476035813, 3.0440018783836242, 3.071701089749157, 3.178796585805591, 3.3576997904953334, 3.713602100527212, 3.6688200705680902, 3.691834348852393, 3.932993917830616, 4.29369118414488, 4.313372709837, 4.390282938846847, 5.5435205902029345, 5.558778704280916, 6.16846121886197, 6.182177121190174, 6.79341277144296]","[55.0, 8.75]",0.11502635611878188
34,55.5,8.75,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.2821779107855427, 1.3675807418461823, 1.6113888345246559, 0.8401546333539763, 0.6573862627925299, 0.8114515321758311, 1.176754213773071, 1.6158735625644889, 1.02420184582236, 0.5246773404179986, 0.03978947235487215, 0.9768198315117423, 1.4766427712201766, 1.9765552773345292, 0.7911781184727332, 0.5935147055568455, 1.142301837010069, 1.5909589489986071, 2.0633582500285614, 1.5910978688282595, 1.3258541845738558, 1.218271812574755, 1.3078543878721185, 1.9139166337645699, 2.321502481489709, 2.7596504601353145, 2.108262064305996, 1.9160025632430544, 1.8431936178589943, 1.9035912385484188, 2.0856549316798496, 2.361409194655313, 2.702323125602271, 3.0868830826137557, 2.671927288567885, 2.522992732045795, 2.4681550227889004, 2.5135803363091966, 2.654125655963264, 2.875878976626903, 3.1617996107860438, 3.2580472585577516, 3.1370637273663817, 3.0931320243597797, 3.129498779466483, 3.243464120542168, 3.8563970805140944, 3.7547430448913284, 3.718116757677464, 3.844084547047103, 4.374502467339772, 4.343105884885139, 4.369080637603992, 5.617506105378583, 5.593091429122881, 6.240056197468705, 6.218086380722752, 6.863051642758457]","[55.5, 8.75]",0.03978947235487215
35,56.0,8.75,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.346291201783626, 1.25, 1.346291201783626, 1.1792476415070754, 0.8003905296791061, 0.625, 0.8003905296791061, 1.1792476415070754, 1.5, 1.0, 0.5, 0.5, 1.0, 1.5, 1.1792476415070754, 0.8003905296791061, 0.8003905296791061, 1.1792476415070754, 1.625, 1.9525624189766635, 1.6007810593582121, 1.346291201783626, 1.25, 1.6007810593582121, 1.9525624189766635, 2.358495283014151, 2.401171589037318, 2.125, 1.940521837032503, 1.875, 1.940521837032503, 2.125, 2.401171589037318, 2.7414640249326636, 2.9154759474226504, 2.692582403567252, 2.5495097567963922, 2.5, 2.5495097567963922, 2.692582403567252, 2.9154759474226504, 3.466356155965512, 3.281101187101672, 3.164747225293041, 3.125, 3.164747225293041, 4.038873605350878, 3.881043674065006, 3.783186487605389, 3.783186487605389, 4.48783076775406, 4.403478738452134, 4.375, 5.71319744101322, 5.647178499038259, 6.329494450586082, 6.269968101992227, 6.9473466157951265]","[55.0, 8.125]",1.1792476415070754
36,56.5,8.75,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.60799048994675, 1.3711563862777525, 1.2940271463541022, 1.601637303134102, 1.166052516253773, 0.8087736955000645, 0.6697397333322154, 0.8619673603304145, 1.9560420971497954, 1.4562064090276643, 0.956542484976136, 0.06201907211876906, 0.5461527123227979, 1.0453321027542513, 1.5675082649210534, 1.1187129124430841, 0.5834307330001045, 0.7967608424615978, 1.1955184063623574, 2.2979209724503806, 1.8907345703451814, 1.5392574948232196, 1.2898643553647529, 1.3238666454679948, 1.5959509124198517, 1.9599734015350394, 2.679456260238235, 2.3396414833048556, 2.0660006510821867, 1.8875367837854433, 1.8322749602650175, 1.9109337900317862, 2.1085787558818674, 2.395942568098701, 3.1400288064653856, 2.855559021505861, 2.6360299211455445, 2.4986176508312874, 2.4571378847994545, 2.516339207020352, 2.6695316863934937, 3.6498391691052636, 3.408190484730288, 3.2264839686688593, 3.115226351318348, 3.082056397897239, 4.19095705242103, 3.9822804315001026, 3.827922916540995, 3.7070023866625537, 4.569748624378721, 4.435880849378428, 4.355625710475288, 5.76840035016783, 5.662939079637659, 6.375126481468341, 6.279862584053093, 6.985075712518904]","[56.5, 8.75]",0.06201907211876906
37,57.0,8.75,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.918056198306169, 1.5594652072908708, 1.2980461800879055, 2.0778986700375413, 1.6033262412353348, 1.1504986695880492, 0.7593677248961244, 0.5741354321969343, 2.4975260130831174, 1.9976557108062678, 1.497871987790325, 0.49960464127850995, 0.050960283329993, 0.5055582096723558, 2.1082798189258485, 1.6425090403952278, 0.838939958256931, 0.6758789880224016, 0.8424989966404888, 2.8155491645455375, 2.383339936069364, 1.983255254311246, 1.6389916279966805, 1.3008758059181893, 1.3947293699185312, 1.6426387820222033, 3.153416013460036, 2.774351222689051, 2.439265639434598, 2.1686422048406975, 1.988969875464776, 1.9258746891727954, 1.990473680129043, 2.1713999226712017, 3.5695935356731168, 3.239597222311648, 2.9576988209923254, 2.738790694556529, 2.598839475896786, 2.550874119663596, 2.5999905629174056, 4.039952161337113, 3.751560424514372, 3.511010933003841, 3.3286919239488877, 3.214526726821943, 4.547711393862359, 4.293561583901595, 4.085053638282564, 3.833229387008519, 4.855552134487764, 4.672192064076425, 4.536779787085634, 6.01694003981051, 5.869971004661348, 6.609767991287442, 6.476266289424646, 7.208033598327711]","[57.0, 8.75]",0.050960283329993
38,55.0,9.375,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.8950016256605424, 2.073170049509114, 2.34628151488843, 1.2148314330557493, 1.2972348683510664, 1.5459046531372276, 1.8965294855384807, 2.3030039041309456, 0.8011552035807247, 0.5906374125891412, 0.7455571380353879, 1.5715792159247222, 2.043737782801915, 2.5266315556047365, 0.056032986353622805, 0.4584131198877583, 1.4574458392462735, 1.9573326920229472, 2.457265586009644, 0.8553794158406504, 0.6623268362141271, 0.8035419907478004, 1.1630488484240296, 2.0655963811140614, 2.544344965329393, 3.0299660386747824, 1.3958728765376889, 1.286648351485022, 1.364722269659526, 1.6029565702882194, 1.9433148636172404, 2.341682205612285, 2.7731711892717223, 3.2245125736973432, 1.9865795302135054, 1.9114133835434017, 1.9648165348740219, 2.1371726436205103, 2.403020974016957, 2.7352354001970154, 3.1126380431101284, 2.5934119171996226, 2.536294199259728, 2.5767792218434367, 2.7104970118134406, 2.924687495096718, 3.20722972589784, 3.1612221382889647, 3.1937952815629522, 3.480565196399117, 3.786173866850011, 3.813412571823758, 3.9050119507972076, 5.036113266680703, 5.056623352372896, 5.661093001995913, 5.679346517881491, 6.286076766923611]","[55.0, 9.375]",0.056032986353622805
39,55.5,9.375,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.8601116359444092, 1.9252537207995608, 2.110257918058672, 1.3337608769356162, 1.235113220769995, 1.331199180963389, 1.5870342941078384, 1.9404289324659978, 1.1743384757012527, 0.7909851116102685, 0.6101180525651374, 1.1685106848546185, 1.61616948736702, 2.0877237372729525, 0.503633613586458, 0.015277696518797401, 0.9966978431623369, 1.4966606769208646, 1.9966421244474404, 1.1900838606595887, 0.8141782278341754, 0.6399006000590758, 0.8099749188911544, 1.6276463226961395, 2.096620886823136, 2.5772865060640426, 1.614555346015576, 1.3613873646483734, 1.2648961016229792, 1.358877749901652, 1.610321499097166, 1.9595208398308273, 2.3635372882626746, 2.7987309810492405, 2.139749596399663, 1.9557901028917413, 1.889894578500625, 1.9540440397091416, 2.136556739335417, 2.4106972625521346, 2.7491904050016474, 2.7076775482390008, 2.564781529977618, 2.5148938124284888, 2.5634503075089765, 2.705155091735894, 3.296324783024666, 3.1799911425127236, 3.1398933513315614, 3.2942530929316405, 3.7983987463672664, 3.764893043325559, 3.7974999959128315, 5.040095413411785, 5.014892657631994, 5.662314115822219, 5.63989252889772, 6.2850847660301765]","[55.5, 9.375]",0.015277696518797401
40,56.0,9.375,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[1.940521837032503, 1.875, 1.940521837032503, 1.6007810593582121, 1.346291201783626, 1.25, 1.346291201783626, 1.6007810593582121, 1.625, 1.1792476415070754, 0.8003905296791061, 0.8003905296791061, 1.1792476415070754, 1.625, 1.0, 0.5, 0.5, 1.0, 1.5, 1.625, 1.1792476415070754, 0.8003905296791061, 0.625, 1.1792476415070754, 1.625, 2.0953818267800264, 1.9525624189766635, 1.6007810593582121, 1.346291201783626, 1.25, 1.346291201783626, 1.6007810593582121, 1.9525624189766635, 2.358495283014151, 2.401171589037318, 2.125, 1.940521837032503, 1.875, 1.940521837032503, 2.125, 2.401171589037318, 2.9154759474226504, 2.692582403567252, 2.5495097567963922, 2.5, 2.5495097567963922, 3.466356155965512, 3.281101187101672, 3.164747225293041, 3.164747225293041, 3.881043674065006, 3.783186487605389, 3.75, 5.0990195135927845, 5.024937810560445, 5.71319744101322, 5.647178499038259, 6.329494450586082]","[55.5, 10.0]",0.8003905296791061
41,56.5,9.375,Denmark,"[[55.5, 7.5], [56.0, 7.5], [56.5, 7.5], [55.0, 8.125], [55.5, 8.125], [56.0, 8.125], [56.5, 8.125], [57.0, 8.125], [54.5, 8.75], [55.0, 8.75], [55.5, 8.75], [56.5, 8.75], [57.0, 8.75], [57.5, 8.75], [55.0, 9.375], [55.5, 9.375], [56.5, 9.375], [57.0, 9.375], [57.5, 9.375], [54.5, 10.0], [55.0, 10.0], [55.5, 10.0], [56.0, 10.0], [57.0, 10.0], [57.5, 10.0], [58.0, 10.0], [54.5, 10.625], [55.0, 10.625], [55.5, 10.625], [56.0, 10.625], [56.5, 10.625], [57.0, 10.625], [57.5, 10.625], [58.0, 10.625], [54.5, 11.25], [55.0, 11.25], [55.5, 11.25], [56.0, 11.25], [56.5, 11.25], [57.0, 11.25], [57.5, 11.25], [54.5, 11.875], [55.0, 11.875], [55.5, 11.875], [56.0, 11.875], [56.5, 11.875], [54.5, 12.5], [55.0, 12.5], [55.5, 12.5], [56.5, 12.5], [55.0, 13.125], [55.5, 13.125], [56.0, 13.125], [55.0, 14.375], [55.5, 14.375], [55.0, 15.0], [55.5, 15.0], [55.0, 15.625]]","[2.1355495977566514, 1.956585304953891, 1.8962805769833815, 1.9527660167318526, 1.6065332511920507, 1.3596334279020266, 1.2713209780977934, 1.3725563742281934, 2.085010347151058, 1.617072082131743, 1.1758299578990172, 0.6464395037887414, 0.8279722236533957, 1.205484124418262, 1.4824975957879307, 0.9825747262167438, 0.027586858569586134, 0.5180878360361812, 1.0178747353832729, 2.072262568580822, 1.600601800643776, 1.1530741933227944, 0.7728092043900149, 0.7953250961435564, 1.183298770234581, 1.6333554269422155, 2.332305545130888, 1.9254358277884005, 1.5731996370499575, 1.3200799479944507, 1.228928411332388, 1.3333862948383943, 1.5954851871282842, 1.9527485638014668, 2.714088458130168, 2.3735901351409234, 2.0979952575545116, 1.9155255341039272, 1.8538856606832719, 1.924719723484426, 2.1147576657983485, 3.173980649163208, 2.888218678068787, 2.666357272277728, 2.5252950470214843, 2.4788644669675177, 3.682835886103208, 3.4396124978044424, 3.2555472821225355, 3.103851808366704, 4.012643908666656, 3.856029707982361, 3.7598695562380153, 5.194787304902274, 5.074787593018721, 5.796545708081748, 5.689252685279838, 6.402758713912936]","[56.5, 9.375]",0.027586858569586134
