,grid_lat,grid_lon,in_country,pt_in_sea,country,sea_node,cent_lat,cent_lon,merra_lat,merra_lon,pv_lat,pv_lon,geometry
0,47.0,9.375,False,False,Austria,False,47.164852605469164,9.645249306397067,47.0,9.375,47.164852605469164,9.645249306397067,POINT (9.375 47)
1,47.5,9.375,False,False,Austria,False,47.377632532986794,9.631662362806331,47.5,9.375,47.377632532986794,9.631662362806331,POINT (9.375 47.5)
2,47.0,10.0,True,False,Austria,False,47.08264808135242,10.034669276607671,47.0,10.0,47.08264808135242,10.034669276607671,POINT (10 47)
3,47.5,10.0,True,False,Austria,False,47.3878440721241,9.92826198814013,47.5,10.0,47.3878440721241,9.92826198814013,POINT (10 47.5)
4,47.0,10.625,True,False,Austria,False,47.05287074366766,10.656985291582703,47.0,10.625,47.05287074366766,10.656985291582703,POINT (10.625 47)
5,47.5,10.625,True,False,Austria,False,47.39012782051893,10.659047335584539,47.5,10.625,47.39012782051893,10.659047335584539,POINT (10.625 47.5)
6,47.0,11.25,True,False,Austria,False,47.08137682988826,11.204939041501214,47.0,11.25,47.08137682988826,11.204939041501214,POINT (11.25 47)
7,47.5,11.25,False,False,Austria,False,47.35117182743622,11.286190906769699,47.5,11.25,47.35117182743622,11.286190906769699,POINT (11.25 47.5)
8,47.0,11.875,False,False,Austria,False,47.13470679323641,11.853323091604555,47.0,11.875,47.13470679323641,11.853323091604555,POINT (11.875 47)
9,47.5,11.875,True,False,Austria,False,47.42485258702514,11.88674186890524,47.5,11.875,47.42485258702514,11.88674186890524,POINT (11.875 47.5)
10,46.5,12.5,False,False,Austria,False,46.706325340564774,12.623341729491864,46.5,12.5,46.706325340564774,12.623341729491864,POINT (12.5 46.5)
11,47.0,12.5,True,False,Austria,False,47.01092089183073,12.516428056032108,47.0,12.5,47.01092089183073,12.516428056032108,POINT (12.5 47)
12,47.5,12.5,True,False,Austria,False,47.455314554319195,12.500986994952632,47.5,12.5,47.455314554319195,12.500986994952632,POINT (12.5 47.5)
13,48.0,12.5,False,False,Austria,False,48.1033890955136,12.791695789663756,48.0,12.5,48.1033890955136,12.791695789663756,POINT (12.5 48)
14,46.5,13.125,False,False,Austria,False,46.667057736534574,13.150482205908846,46.5,13.125,46.667057736534574,13.150482205908846,POINT (13.125 46.5)
15,47.0,13.125,True,False,Austria,False,47.0,13.125,47.0,13.125,47.0,13.125,POINT (13.125 47)
16,47.5,13.125,True,False,Austria,False,47.47173126130591,13.168469046881809,47.5,13.125,47.47173126130591,13.168469046881809,POINT (13.125 47.5)
17,48.0,13.125,True,False,Austria,False,48.01151593362237,13.163719550708288,48.0,13.125,48.01151593362237,13.163719550708288,POINT (13.125 48)
18,48.5,13.125,False,False,Austria,False,48.29090191480467,13.29660384935555,48.5,13.125,48.29090191480467,13.29660384935555,POINT (13.125 48.5)
19,46.5,13.75,False,False,Austria,False,46.63905571032053,13.766162443946753,46.5,13.75,46.63905571032053,13.766162443946753,POINT (13.75 46.5)
20,47.0,13.75,True,False,Austria,False,47.0,13.75,47.0,13.75,47.0,13.75,POINT (13.75 47)
21,47.5,13.75,True,False,Austria,False,47.5,13.75,47.5,13.75,47.5,13.75,POINT (13.75 47.5)
22,48.0,13.75,True,False,Austria,False,48.0,13.75,48.0,13.75,48.0,13.75,POINT (13.75 48)
23,48.5,13.75,True,False,Austria,False,48.44675132894778,13.782004036027239,48.5,13.75,48.44675132894778,13.782004036027239,POINT (13.75 48.5)
24,49.0,13.75,False,False,Austria,False,48.75887689299779,13.859521906771393,49.0,13.75,48.75887689299779,13.859521906771393,POINT (13.75 49)
25,46.5,14.375,True,False,Austria,False,46.59260937578263,14.381355358083255,46.5,14.375,46.59260937578263,14.381355358083255,POINT (14.375 46.5)
26,47.0,14.375,True,False,Austria,False,47.0,14.375,47.0,14.375,47.0,14.375,POINT (14.375 47)
27,47.5,14.375,True,False,Austria,False,47.5,14.375,47.5,14.375,47.5,14.375,POINT (14.375 47.5)
28,48.0,14.375,True,False,Austria,False,48.0,14.375,48.0,14.375,48.0,14.375,POINT (14.375 48)
29,48.5,14.375,True,False,Austria,False,48.43092974363286,14.375485365319369,48.5,14.375,48.43092974363286,14.375485365319369,POINT (14.375 48.5)
30,46.5,15.0,False,False,Austria,False,46.663583834605625,14.92853258381061,46.5,15.0,46.663583834605625,14.92853258381061,POINT (15 46.5)
31,47.0,15.0,True,False,Austria,False,47.0,15.0,47.0,15.0,47.0,15.0,POINT (15 47)
32,47.5,15.0,True,False,Austria,False,47.5,15.0,47.5,15.0,47.5,15.0,POINT (15 47.5)
33,48.0,15.0,True,False,Austria,False,48.0,15.0,48.0,15.0,48.0,15.0,POINT (15 48)
34,48.5,15.0,True,False,Austria,False,48.495522234048835,15.006820298044213,48.5,15.0,48.495522234048835,15.006820298044213,POINT (15 48.5)
35,49.0,15.0,True,False,Austria,False,48.86749624508623,15.123481275304385,49.0,15.0,48.86749624508623,15.123481275304385,POINT (15 49)
36,46.5,15.625,False,False,Austria,False,46.71375021864986,15.542100147710913,46.5,15.625,46.71375021864986,15.542100147710913,POINT (15.625 46.5)
37,47.0,15.625,True,False,Austria,False,47.0,15.625,47.0,15.625,47.0,15.625,POINT (15.625 47)
38,47.5,15.625,True,False,Austria,False,47.5,15.625,47.5,15.625,47.5,15.625,POINT (15.625 47.5)
39,48.0,15.625,True,False,Austria,False,48.0,15.625,48.0,15.625,48.0,15.625,POINT (15.625 48)
40,48.5,15.625,True,False,Austria,False,48.5,15.625,48.5,15.625,48.5,15.625,POINT (15.625 48.5)
41,49.0,15.625,False,False,Austria,False,48.83286185241889,15.566712374258971,49.0,15.625,48.83286185241889,15.566712374258971,POINT (15.625 49)
42,46.5,16.25,False,False,Austria,False,46.747546441570606,15.947399642397116,46.5,16.25,46.747546441570606,15.947399642397116,POINT (16.25 46.5)
43,47.0,16.25,True,False,Austria,False,47.071319624540585,16.168833664306856,47.0,16.25,47.071319624540585,16.168833664306856,POINT (16.25 47)
44,47.5,16.25,True,False,Austria,False,47.50265912306899,16.226483567838585,47.5,16.25,47.50265912306899,16.226483567838585,POINT (16.25 47.5)
45,48.0,16.25,True,False,Austria,False,48.00004985164719,16.249938139112167,48.0,16.25,48.00004985164719,16.249938139112167,POINT (16.25 48)
46,48.5,16.25,True,False,Austria,False,48.49771983238996,16.249610931509295,48.5,16.25,48.49771983238996,16.249610931509295,POINT (16.25 48.5)
47,49.0,16.25,False,False,Austria,False,48.77887658862929,16.496566351739517,49.0,16.25,48.77887658862929,16.496566351739517,POINT (16.25 49)
48,47.5,16.875,False,False,Austria,False,47.53504162860703,16.622780019899878,47.5,16.875,47.53504162860703,16.622780019899878,POINT (16.875 47.5)
49,48.0,16.875,True,False,Austria,False,47.99411970946859,16.816189015258452,48.0,16.875,47.99411970946859,16.816189015258452,POINT (16.875 48)
50,48.5,16.875,True,False,Austria,False,48.49951788805047,16.732533631798713,48.5,16.875,48.49951788805047,16.732533631798713,POINT (16.875 48.5)
51,49.0,16.875,False,False,Austria,False,48.77170424584665,16.617664969386695,49.0,16.875,48.77170424584665,16.617664969386695,POINT (16.875 49)
52,45.5,13.125,False,True,Austria,True,45.69310365088328,13.230384886926492,45.5,13.125,,,POINT (13.125 45.5)
53,45.5,13.75,False,False,Austria,True,45.66319791061405,13.60299610020361,45.5,13.125,,,POINT (13.75 45.5)
54,50.5,2.5,False,False,Belgium,False,50.74683069942297,2.806070599645718,50.5,2.5,50.74683069942297,2.806070599645718,POINT (2.5 50.5)
55,51.0,2.5,False,False,Belgium,False,50.97837479848626,2.711442383350006,51.0,2.5,50.97837479848626,2.711442383350006,POINT (2.5 51)
56,50.5,3.125,False,False,Belgium,False,50.639217886083806,3.341051304592727,50.5,3.125,50.639217886083806,3.341051304592727,POINT (3.125 50.5)
57,51.0,3.125,True,False,Belgium,False,51.00159469872767,3.129295841940797,51.0,3.125,51.00159469872767,3.129295841940797,POINT (3.125 51)
58,51.5,3.125,False,True,Belgium,False,51.29457769123771,3.226117166413211,51.0,3.125,51.29457769123771,3.226117166413211,POINT (3.125 51.5)
59,50.5,3.75,True,False,Belgium,False,50.57165525420903,3.784615866056019,50.5,3.75,50.57165525420903,3.784615866056019,POINT (3.75 50.5)
60,51.0,3.75,True,False,Belgium,False,50.994080567924286,3.746487383363539,51.0,3.75,50.994080567924286,3.746487383363539,POINT (3.75 51)
61,51.5,3.75,False,False,Belgium,False,51.27044342691085,3.636816083528349,51.5,3.75,51.27044342691085,3.636816083528349,POINT (3.75 51.5)
62,50.0,4.375,True,False,Belgium,False,50.10457985628646,4.42511500750277,50.0,4.375,50.10457985628646,4.42511500750277,POINT (4.375 50)
63,50.5,4.375,True,False,Belgium,False,50.50477874918634,4.380826828146444,50.5,4.375,50.50477874918634,4.380826828146444,POINT (4.375 50.5)
64,51.0,4.375,True,False,Belgium,False,51.0,4.375,51.0,4.375,51.0,4.375,POINT (4.375 51)
65,51.5,4.375,False,False,Belgium,False,51.33534704386031,4.460679399315175,51.5,4.375,51.33534704386031,4.460679399315175,POINT (4.375 51.5)
66,49.5,5.0,False,False,Belgium,False,49.721564131407604,5.246598152705793,49.5,5.0,49.721564131407604,5.246598152705793,POINT (5 49.5)
67,50.0,5.0,True,False,Belgium,False,50.0240889021888,5.058843656121941,50.0,5.0,50.0240889021888,5.058843656121941,POINT (5 50)
68,50.5,5.0,True,False,Belgium,False,50.5,5.0,50.5,5.0,50.5,5.0,POINT (5 50.5)
69,51.0,5.0,True,False,Belgium,False,51.0,5.0,51.0,5.0,51.0,5.0,POINT (5 51)
70,51.5,5.0,False,False,Belgium,False,51.34678099775222,4.919951616154631,51.5,5.0,51.34678099775222,4.919951616154631,POINT (5 51.5)
71,49.5,5.625,False,False,Belgium,False,49.64911597990454,5.6163772542523,49.5,5.625,49.64911597990454,5.6163772542523,POINT (5.625 49.5)
72,50.0,5.625,True,False,Belgium,False,50.019069032211576,5.580411029111314,50.0,5.625,50.019069032211576,5.580411029111314,POINT (5.625 50)
73,50.5,5.625,True,False,Belgium,False,50.5,5.625,50.5,5.625,50.5,5.625,POINT (5.625 50.5)
74,51.0,5.625,True,False,Belgium,False,51.00240111566981,5.530158172138867,51.0,5.625,51.00240111566981,5.530158172138867,POINT (5.625 51)
75,51.5,5.625,False,False,Belgium,False,51.264524079429535,5.45849680353477,51.5,5.625,51.264524079429535,5.45849680353477,POINT (5.625 51.5)
76,50.0,6.25,False,False,Belgium,False,50.20372895812225,6.057160173874997,50.0,6.25,50.20372895812225,6.057160173874997,POINT (6.25 50)
77,50.5,6.25,True,False,Belgium,False,50.46400235437707,6.120103159869997,50.5,6.25,50.46400235437707,6.120103159869997,POINT (6.25 50.5)
78,51.0,6.25,False,False,Belgium,False,50.75332728153024,5.978049683414098,51.0,6.25,50.75332728153024,5.978049683414098,POINT (6.25 51)
79,50.5,1.25,False,True,Belgium,True,50.590431751515474,1.390935635704941,50.5,1.25,,,POINT (1.25 50.5)
80,51.0,1.25,False,True,Belgium,True,50.947478054769924,1.375851824531521,51.0,1.25,,,POINT (1.25 51)
81,51.5,1.25,False,True,Belgium,True,51.507303246393676,1.452225919811183,51.5,1.25,,,POINT (1.25 51.5)
82,51.0,1.875,False,True,Belgium,True,51.12865031906714,1.840317086549879,51.0,1.875,,,POINT (1.875 51)
83,51.5,1.875,False,True,Belgium,True,51.49999781059505,1.875002734826187,51.5,1.875,,,POINT (1.875 51.5)
84,52.0,1.875,False,True,Belgium,True,51.83796039164174,1.971245290059907,52.0,1.875,,,POINT (1.875 52)
85,51.0,2.5,False,False,Belgium,True,51.18394706132637,2.416524526825011,51.5,2.5,,,POINT (2.5 51)
86,51.5,2.5,False,True,Belgium,True,51.5,2.5,51.5,2.5,,,POINT (2.5 51.5)
87,52.0,2.5,False,True,Belgium,True,51.94119713877791,2.526981420833877,52.0,2.5,,,POINT (2.5 52)
88,51.0,3.125,True,False,Belgium,True,51.24884967861952,2.815464230686112,51.5,3.125,,,POINT (3.125 51)
89,51.5,3.125,False,True,Belgium,True,51.55010260149947,3.092420882660826,51.5,3.125,,,POINT (3.125 51.5)
90,52.0,3.125,False,True,Belgium,True,51.99622807154144,3.128754836524519,52.0,3.125,,,POINT (3.125 52)
91,52.5,3.125,False,True,Belgium,True,52.25921198358879,3.286947342942405,52.5,3.125,,,POINT (3.125 52.5)
92,51.5,3.75,False,False,Belgium,True,51.68818384498776,3.526498354824956,51.5,3.125,,,POINT (3.75 51.5)
93,52.0,3.75,False,True,Belgium,True,52.02958459393741,3.712442699420829,52.0,3.75,,,POINT (3.75 52)
94,52.5,3.75,False,True,Belgium,True,52.281349538254545,3.947165366746336,52.5,3.75,,,POINT (3.75 52.5)
95,52.0,4.375,False,False,Belgium,True,52.170112434444114,4.164063496581496,52.0,3.75,,,POINT (4.375 52)
96,52.5,4.375,False,True,Belgium,True,52.310113347212656,4.244611197012275,52.5,4.375,,,POINT (4.375 52.5)
97,42.0,22.5,False,False,Bulgaria,False,42.16643540499356,22.667993847480027,42.0,22.5,42.16643540499356,22.667993847480027,POINT (22.5 42)
98,42.5,22.5,False,False,Bulgaria,False,42.49794927816053,22.63735164893203,42.5,22.5,42.49794927816053,22.63735164893203,POINT (22.5 42.5)
99,43.0,22.5,False,False,Bulgaria,False,42.82105305883138,22.646057856842805,43.0,22.5,42.82105305883138,22.646057856842805,POINT (22.5 43)
100,43.5,22.5,False,False,Bulgaria,False,43.595133287447176,22.649407268039873,43.5,22.5,43.595133287447176,22.649407268039873,POINT (22.5 43.5)
101,44.0,22.5,True,False,Bulgaria,False,43.94009384775378,22.62414080790923,44.0,22.5,43.94009384775378,22.62414080790923,POINT (22.5 44)
102,41.5,23.125,True,False,Bulgaria,False,41.54907647673598,23.191660337579442,41.5,23.125,41.54907647673598,23.191660337579442,POINT (23.125 41.5)
103,42.0,23.125,True,False,Bulgaria,False,42.01340803408278,23.147101925741,42.0,23.125,42.01340803408278,23.147101925741,POINT (23.125 42)
104,42.5,23.125,True,False,Bulgaria,False,42.5,23.125,42.5,23.125,42.5,23.125,POINT (23.125 42.5)
105,43.0,23.125,True,False,Bulgaria,False,42.98400472409746,23.154321087284764,43.0,23.125,42.98400472409746,23.154321087284764,POINT (23.125 43)
106,43.5,23.125,True,False,Bulgaria,False,43.502274468318305,23.12805129310631,43.5,23.125,43.502274468318305,23.12805129310631,POINT (23.125 43.5)
107,44.0,23.125,False,False,Bulgaria,False,43.88450997814098,23.046762864689136,44.0,23.125,43.88450997814098,23.046762864689136,POINT (23.125 44)
108,41.5,23.75,True,False,Bulgaria,False,41.584087190301275,23.736238264063317,41.5,23.75,41.584087190301275,23.736238264063317,POINT (23.75 41.5)
109,42.0,23.75,True,False,Bulgaria,False,42.0,23.75,42.0,23.75,42.0,23.75,POINT (23.75 42)
110,42.5,23.75,True,False,Bulgaria,False,42.5,23.75,42.5,23.75,42.5,23.75,POINT (23.75 42.5)
111,43.0,23.75,True,False,Bulgaria,False,43.0,23.75,43.0,23.75,43.0,23.75,POINT (23.75 43)
112,43.5,23.75,True,False,Bulgaria,False,43.498960718215734,23.74879283625436,43.5,23.75,43.498960718215734,23.74879283625436,POINT (23.75 43.5)
113,44.0,23.75,False,False,Bulgaria,False,43.7806654039885,23.612432442701067,44.0,23.75,43.7806654039885,23.612432442701067,POINT (23.75 44)
114,41.5,24.375,False,False,Bulgaria,False,41.63151418581444,24.40203924980101,41.5,24.375,41.63151418581444,24.40203924980101,POINT (24.375 41.5)
115,42.0,24.375,True,False,Bulgaria,False,42.0,24.375,42.0,24.375,42.0,24.375,POINT (24.375 42)
116,42.5,24.375,True,False,Bulgaria,False,42.5,24.375,42.5,24.375,42.5,24.375,POINT (24.375 42.5)
117,43.0,24.375,True,False,Bulgaria,False,43.0,24.375,43.0,24.375,43.0,24.375,POINT (24.375 43)
118,43.5,24.375,True,False,Bulgaria,False,43.48464179417534,24.382204995983283,43.5,24.375,43.48464179417534,24.382204995983283,POINT (24.375 43.5)
119,44.0,24.375,False,False,Bulgaria,False,43.754567565022136,24.535587876032864,44.0,24.375,43.754567565022136,24.535587876032864,POINT (24.375 44)
120,41.0,25.0,False,False,Bulgaria,False,41.24744777796079,25.28739174783328,41.0,25.0,41.24744777796079,25.28739174783328,POINT (25 41)
121,41.5,25.0,True,False,Bulgaria,False,41.547814289077664,25.019983597059532,41.5,25.0,41.547814289077664,25.019983597059532,POINT (25 41.5)
122,42.0,25.0,True,False,Bulgaria,False,42.0,25.0,42.0,25.0,42.0,25.0,POINT (25 42)
123,42.5,25.0,True,False,Bulgaria,False,42.5,25.0,42.5,25.0,42.5,25.0,POINT (25 42.5)
124,43.0,25.0,True,False,Bulgaria,False,43.0,25.0,43.0,25.0,43.0,25.0,POINT (25 43)
125,43.5,25.0,True,False,Bulgaria,False,43.47650729824122,24.994947345963364,43.5,25.0,43.47650729824122,24.994947345963364,POINT (25 43.5)
126,41.0,25.625,False,False,Bulgaria,False,41.24885927819532,25.32220888587591,41.0,25.625,41.24885927819532,25.32220888587591,POINT (25.625 41)
127,41.5,25.625,True,False,Bulgaria,False,41.52595036769735,25.616033399363744,41.5,25.625,41.52595036769735,25.616033399363744,POINT (25.625 41.5)
128,42.0,25.625,True,False,Bulgaria,False,42.0,25.625,42.0,25.625,42.0,25.625,POINT (25.625 42)
129,42.5,25.625,True,False,Bulgaria,False,42.5,25.625,42.5,25.625,42.5,25.625,POINT (25.625 42.5)
130,43.0,25.625,True,False,Bulgaria,False,43.0,25.625,43.0,25.625,43.0,25.625,POINT (25.625 43)
131,43.5,25.625,True,False,Bulgaria,False,43.466645348068106,25.642723131317187,43.5,25.625,43.466645348068106,25.642723131317187,POINT (25.625 43.5)
132,44.0,25.625,False,False,Bulgaria,False,43.78058734363799,25.90304073097573,44.0,25.625,43.78058734363799,25.90304073097573,POINT (25.625 44)
133,41.5,26.25,False,False,Bulgaria,False,41.534802630834506,26.05632185462671,41.5,26.25,41.534802630834506,26.05632185462671,POINT (26.25 41.5)
134,42.0,26.25,True,False,Bulgaria,False,42.011573101586045,26.238534239328196,42.0,26.25,42.011573101586045,26.238534239328196,POINT (26.25 42)
135,42.5,26.25,True,False,Bulgaria,False,42.5,26.25,42.5,26.25,42.5,26.25,POINT (26.25 42.5)
136,43.0,26.25,True,False,Bulgaria,False,43.0,26.25,43.0,26.25,43.0,26.25,POINT (26.25 43)
137,43.5,26.25,True,False,Bulgaria,False,43.5,26.25,43.5,26.25,43.5,26.25,POINT (26.25 43.5)
138,44.0,26.25,True,False,Bulgaria,False,43.87942169032676,26.29216283170817,44.0,26.25,43.87942169032676,26.29216283170817,POINT (26.25 44)
139,42.0,26.875,False,False,Bulgaria,False,42.12828135046986,26.83757005241285,42.0,26.875,42.12828135046986,26.83757005241285,POINT (26.875 42)
140,42.5,26.875,True,False,Bulgaria,False,42.5,26.875,42.5,26.875,42.5,26.875,POINT (26.875 42.5)
141,43.0,26.875,True,False,Bulgaria,False,43.0,26.875,43.0,26.875,43.0,26.875,POINT (26.875 43)
142,43.5,26.875,True,False,Bulgaria,False,43.5,26.875,43.5,26.875,43.5,26.875,POINT (26.875 43.5)
143,44.0,26.875,True,False,Bulgaria,False,43.93222221697009,26.888986349702815,44.0,26.875,43.93222221697009,26.888986349702815,POINT (26.875 44)
144,42.0,27.5,True,False,Bulgaria,False,42.11764132858577,27.531773568836083,42.0,27.5,42.11764132858577,27.531773568836083,POINT (27.5 42)
145,42.5,27.5,False,True,Bulgaria,False,42.49728301947452,27.427693150577017,42.5,26.875,42.49728301947452,27.427693150577017,POINT (27.5 42.5)
146,43.0,27.5,True,False,Bulgaria,False,43.0,27.5,43.0,27.5,43.0,27.5,POINT (27.5 43)
147,43.5,27.5,True,False,Bulgaria,False,43.5,27.5,43.5,27.5,43.5,27.5,POINT (27.5 43.5)
148,44.0,27.5,True,False,Bulgaria,False,43.89666996777297,27.47269467861374,44.0,27.5,43.89666996777297,27.47269467861374,POINT (27.5 44)
149,42.0,28.125,False,True,Bulgaria,False,42.06556966061726,27.893636523129008,42.0,27.5,42.06556966061726,27.893636523129008,POINT (28.125 42)
150,42.5,28.125,False,True,Bulgaria,False,42.727757756867966,27.854604970944,43.0,27.5,42.727757756867966,27.854604970944,POINT (28.125 42.5)
151,43.0,28.125,False,True,Bulgaria,False,43.04084767814495,27.871400632562484,43.0,27.5,43.04084767814495,27.871400632562484,POINT (28.125 43)
152,43.5,28.125,True,False,Bulgaria,False,43.53918511214419,28.09499626078783,43.5,28.125,43.53918511214419,28.09499626078783,POINT (28.125 43.5)
153,44.0,28.125,False,False,Bulgaria,False,43.839311633308824,27.957823438957302,44.0,28.125,43.839311633308824,27.957823438957302,POINT (28.125 44)
154,43.5,28.75,False,True,Bulgaria,False,43.57813769638847,28.50669500214142,43.5,28.125,43.57813769638847,28.50669500214142,POINT (28.75 43.5)
155,40.5,22.5,False,False,Bulgaria,True,40.47056284086852,22.75201984287002,40.5,24.375,,,POINT (22.5 40.5)
156,40.5,23.125,False,False,Bulgaria,True,40.558269188586145,22.89805722042049,40.5,24.375,,,POINT (23.125 40.5)
157,40.5,23.75,False,False,Bulgaria,True,40.62053746669314,23.92744358386275,40.5,24.375,,,POINT (23.75 40.5)
158,40.5,24.375,False,True,Bulgaria,True,40.608954148288106,24.34670340477693,40.5,24.375,,,POINT (24.375 40.5)
159,41.0,24.375,False,False,Bulgaria,True,40.81998444728742,24.448161038912147,40.5,24.375,,,POINT (24.375 41)
160,40.5,25.0,False,True,Bulgaria,True,40.55154778976722,25.04998806395471,40.5,25.0,,,POINT (25 40.5)
161,41.0,25.0,False,False,Bulgaria,True,40.82779843196993,25.07718096353205,40.5,25.0,,,POINT (25 41)
162,40.5,25.625,False,True,Bulgaria,True,40.5937859826246,25.624456752899743,40.5,25.625,,,POINT (25.625 40.5)
163,41.0,25.625,False,False,Bulgaria,True,40.794067600895524,25.564748569421962,40.5,25.625,,,POINT (25.625 41)
164,40.5,26.25,False,True,Bulgaria,True,40.523337277310596,26.16376037353462,40.5,26.25,,,POINT (26.25 40.5)
165,41.0,26.25,False,False,Bulgaria,True,40.77160454437269,25.954795443306857,40.5,26.25,,,POINT (26.25 41)
166,40.5,26.875,False,True,Bulgaria,True,40.57499334862543,26.642915821960692,40.5,26.875,,,POINT (26.875 40.5)
167,42.5,27.5,False,True,Bulgaria,True,42.51876917925159,27.72955414019735,42.5,27.5,,,POINT (27.5 42.5)
168,41.5,28.125,False,False,Bulgaria,True,41.647519985986115,28.301549328737217,41.5,28.75,,,POINT (28.125 41.5)
169,42.0,28.125,False,True,Bulgaria,True,42.01893616250394,28.22425278761202,42.0,28.125,,,POINT (28.125 42)
170,42.5,28.125,False,True,Bulgaria,True,42.49164587293433,28.135282093703353,42.5,28.125,,,POINT (28.125 42.5)
171,43.0,28.125,False,True,Bulgaria,True,42.989596774088255,28.207655115604013,43.0,28.125,,,POINT (28.125 43)
172,43.5,28.125,True,False,Bulgaria,True,43.30611848903024,28.281068134590683,43.0,28.125,,,POINT (28.125 43.5)
173,41.5,28.75,False,True,Bulgaria,True,41.576926928257244,28.75049568629006,41.5,28.75,,,POINT (28.75 41.5)
174,42.0,28.75,False,True,Bulgaria,True,42.0,28.75,42.0,28.75,,,POINT (28.75 42)
175,42.5,28.75,False,True,Bulgaria,True,42.5,28.75,42.5,28.75,,,POINT (28.75 42.5)
176,43.0,28.75,False,True,Bulgaria,True,43.0,28.75,43.0,28.75,,,POINT (28.75 43)
177,43.5,28.75,False,True,Bulgaria,True,43.47977673164081,28.819221130090984,43.5,28.75,,,POINT (28.75 43.5)
178,44.0,28.75,False,True,Bulgaria,True,43.994292382800936,28.875993320249293,44.0,28.75,,,POINT (28.75 44)
179,44.5,28.75,False,False,Bulgaria,True,44.37807719427911,28.924643260675367,44.5,29.375,,,POINT (28.75 44.5)
180,41.5,29.375,False,True,Bulgaria,True,41.6776496846026,29.104090943765925,41.5,29.375,,,POINT (29.375 41.5)
181,42.0,29.375,False,True,Bulgaria,True,42.000027423834965,29.137950328180192,42.0,29.375,,,POINT (29.375 42)
182,42.5,29.375,False,True,Bulgaria,True,42.55388475094642,29.131194815745612,42.5,29.375,,,POINT (29.375 42.5)
183,43.0,29.375,False,True,Bulgaria,True,43.02867274155901,29.334642504463456,43.0,29.375,,,POINT (29.375 43)
184,43.5,29.375,False,True,Bulgaria,True,43.5,29.375,43.5,29.375,,,POINT (29.375 43.5)
185,44.0,29.375,False,True,Bulgaria,True,43.997883398969854,29.372234756740777,44.0,29.375,,,POINT (29.375 44)
186,44.5,29.375,False,True,Bulgaria,True,44.370552762070176,29.265079403589176,44.5,29.375,,,POINT (29.375 44.5)
187,43.0,30.0,False,True,Bulgaria,True,43.19516545391174,29.718319362435828,43.0,30.0,,,POINT (30 43)
188,43.5,30.0,False,True,Bulgaria,True,43.51119858848814,29.757204931930083,43.5,30.0,,,POINT (30 43.5)
189,44.0,30.0,False,True,Bulgaria,True,43.906480434483136,29.74252018626617,44.0,30.0,,,POINT (30 44)
190,45.0,13.75,True,False,Croatia,False,45.06949628881292,13.867826471062742,45.0,13.75,45.06949628881292,13.867826471062742,POINT (13.75 45)
191,45.5,13.75,False,False,Croatia,False,45.35862655829983,13.802566819007222,45.5,13.75,45.35862655829983,13.802566819007222,POINT (13.75 45.5)
192,44.5,14.375,False,True,Croatia,False,44.685008108439,14.451933092188916,45.0,14.375,44.685008108439,14.451933092188916,POINT (14.375 44.5)
193,45.0,14.375,True,False,Croatia,False,45.09530372971798,14.573439986339562,45.0,14.375,45.09530372971798,14.573439986339562,POINT (14.375 45)
194,45.5,14.375,False,False,Croatia,False,45.40928990342858,14.411170634314399,45.5,14.375,45.40928990342858,14.411170634314399,POINT (14.375 45.5)
195,44.0,15.0,False,True,Croatia,False,44.179323569082726,15.244522062161725,44.0,15.625,44.179323569082726,15.244522062161725,POINT (15 44)
196,44.5,15.0,False,True,Croatia,False,44.608277839083534,15.150184507927166,44.5,15.625,44.608277839083534,15.150184507927166,POINT (15 44.5)
197,45.0,15.0,True,False,Croatia,False,45.019871641008706,15.068535658008368,45.0,15.0,45.019871641008706,15.068535658008368,POINT (15 45)
198,45.5,15.0,False,False,Croatia,False,45.36840061060511,14.988630388956654,45.5,15.0,45.36840061060511,14.988630388956654,POINT (15 45.5)
199,46.0,15.0,False,False,Croatia,False,45.75108131358104,15.311445391783755,46.0,15.0,45.75108131358104,15.311445391783755,POINT (15 46)
200,43.5,15.625,False,True,Croatia,False,43.72837809070348,15.89026475262789,44.0,15.625,43.72837809070348,15.89026475262789,POINT (15.625 43.5)
201,44.0,15.625,True,False,Croatia,False,44.0378034327064,15.66527696508501,44.0,15.625,44.0378034327064,15.66527696508501,POINT (15.625 44)
202,44.5,15.625,True,False,Croatia,False,44.50142393231045,15.62663746007271,44.5,15.625,44.50142393231045,15.62663746007271,POINT (15.625 44.5)
203,45.0,15.625,True,False,Croatia,False,45.00809535727283,15.548399252764476,45.0,15.625,45.00809535727283,15.548399252764476,POINT (15.625 45)
204,45.5,15.625,True,False,Croatia,False,45.498435814020574,15.627602785874101,45.5,15.625,45.498435814020574,15.627602785874101,POINT (15.625 45.5)
205,46.0,15.625,False,False,Croatia,False,45.97158569148821,15.761536942034898,46.0,15.625,45.97158569148821,15.761536942034898,POINT (15.625 46)
206,46.5,15.625,False,False,Croatia,False,46.258179410549225,15.909766610787075,46.5,15.625,46.258179410549225,15.909766610787075,POINT (15.625 46.5)
207,43.0,16.25,False,True,Croatia,False,43.04897462161492,16.14331570323953,43.5,16.875,43.04897462161492,16.14331570323953,POINT (16.25 43)
208,43.5,16.25,False,True,Croatia,False,43.63061740204175,16.24498825003755,44.0,16.25,43.63061740204175,16.24498825003755,POINT (16.25 43.5)
